source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
220,Good Faith Energy,goodfaithenergy.com,https://www.linkedin.com/company/good-faith-energy,"Addison, Texas",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,False,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Addison, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
235,Greenskies Clean Focus,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,0,0,0,0,1,0,3,D,low,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] location unclear | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
299,KR Solar,kr.solar,https://www.linkedin.com/company/krsolar,"Buffalo, New York",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Buffalo, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
341,Mpower Solar,mpowersolar.com,https://www.linkedin.com/company/mpower-solar,"Brooklyn, New York",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Brooklyn, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
369,Oak Electric Service,oakelectric.com,https://www.linkedin.com/company/oak-electric-service,"Waterford, Michigan",Specialty Trade Contractors,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Waterford, Michigan) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
401,Promittens Energy,,,,Robert Niziol   https://www.linkedin.com/in/robertniziol/,Looks to be polish - very experienced - posted on the Pope,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,0,0,0,0,1,0,3,D,low,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] location unclear | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
444,Roofing by Curry,roofingbycurry.com,https://www.linkedin.com/company/roofing-by-curry,"Sarasota, FL",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Sarasota, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
485,Solar Edge Pros LLC,solaredgepros.com,https://www.linkedin.com/company/solar-edge-pros-llc,"San Antonio, Texas",Construction,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (San Antonio, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
489,Solar Energy Partners,solarenergy.partners,https://www.linkedin.com/company/solar-energy-partners-1,"Modesto, California",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Modesto, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
506,Solar Savings Direct,solarsavingsdirect.com,https://www.linkedin.com/company/solar-savings-direct,"Shingle Springs, California",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Shingle Springs, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
560,Sun Valley Solar Solutions,sunvalleysolar.com,https://www.linkedin.com/company/sun-valley-solar-solutions,"Chandler, AZ",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Chandler, AZ) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
587,SunSystem Technology,sstsolar.com,https://www.linkedin.com/company/sunsystem-technology,"Rancho Cordova, California",Renewables & Environment,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Rancho Cordova, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
600,Synaptic Solar,synapticsolar.com,https://www.linkedin.com/company/synaptic-solar-llc,"Richardson, Texas",Construction,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Richardson, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
619,Torgeson Electric Co,torgesonelectric.com,https://www.linkedin.com/company/torgeson-electric-co,"Topeka , KS",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Topeka , KS) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
5,603 Solar,603solar.com,https://www.linkedin.com/company/603-solar,"Exeter, New Hampshire",Renewables & Environment,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Exeter, New Hampshire) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
31,AMECO Solar & Roofing,amecosolar.com,https://www.linkedin.com/company/ameco-solar,"Studio City, California",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [geo] US location (Studio City, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
33,American Solar & Roofing,americansolarandroofing.com,https://www.linkedin.com/company/american-solar,"Phoenix, AZ",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [geo] US location (Phoenix, AZ) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
81,Build Native LLC,buildnative.com,https://www.linkedin.com/company/build-native,"Austin, TX",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Austin, TX) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
119,Cosmic,cosmicbuildings.com,https://www.linkedin.com/company/cosmicbuildings,"San Francisco, California",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (San Francisco, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
120,Cosmic Solar,cosmicsolar.com,https://www.linkedin.com/company/cosmic-solar,"Vista, California",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Vista, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
137,Earthship Biotecture,earthshipbiotecture.com,https://www.linkedin.com/company/earthship,"Ojo Caliente, New Mexico",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [geo] US location (Ojo Caliente, New Mexico) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
157,Empire Electrical & Mechanical Solutions Ltd,empiregrp.uk,https://www.linkedin.com/company/empire-electrical-mechanical-solutions-ltd,"Southampton, Hampshire",Construction,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, self-employed/owned type, no developer or commercial language | [geo] US location (Southampton, Hampshire) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
177,Ethos Green Power Cooperative,ethos.green,https://www.linkedin.com/company/ethos-green-power,"Viroqua, WI",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,2,0,2,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] US location (Viroqua, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
